"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 29, 2019","143.97","143.20","144.97","140.30","893.46K","1.44%"
"Aug 28, 2019","141.92","140.85","142.37","137.47","1.01M","-0.13%"
"Aug 27, 2019","142.10","140.93","143.56","138.23","812.96K","1.54%"
"Aug 26, 2019","139.94","140.28","140.43","135.62","973.20K","0.65%"
"Aug 23, 2019","139.03","142.30","144.67","138.25","1.12M","-2.30%"
"Aug 22, 2019","142.30","142.74","144.34","139.62","1.14M","-0.25%"
"Aug 21, 2019","142.65","138.25","143.13","136.88","1.57M","5.12%"
"Aug 20, 2019","135.70","132.34","136.31","131.65","753.55K","2.62%"
"Aug 19, 2019","132.23","135.15","136.00","131.57","1.11M","-1.15%"
"Aug 16, 2019","133.77","132.69","134.75","131.36","753.04K","1.92%"
"Aug 15, 2019","131.25","132.56","134.38","129.50","1.25M","-0.52%"
"Aug 14, 2019","131.93","132.51","133.82","128.85","1.45M","-2.51%"
"Aug 13, 2019","135.33","131.54","136.34","129.67","1.87M","3.24%"
"Aug 12, 2019","131.08","130.01","132.62","128.51","978.68K","-0.01%"
"Aug 09, 2019","131.09","132.13","135.00","130.57","1.35M","-1.33%"
"Aug 08, 2019","132.86","129.00","132.97","126.33","2.40M","5.24%"
"Aug 07, 2019","126.24","121.23","129.26","120.45","1.48M","0.71%"
"Aug 06, 2019","125.35","126.38","129.49","123.23","1.01M","-0.24%"
"Aug 05, 2019","125.65","125.24","127.62","122.86","1.80M","-3.46%"
"Aug 02, 2019","130.16","130.36","131.18","128.01","1.31M","-1.07%"
"Aug 01, 2019","131.57","123.25","133.93","122.01","3.20M","11.94%"
"Jul 31, 2019","117.54","120.05","121.86","114.25","1.94M","-1.72%"
"Jul 30, 2019","119.60","119.58","123.06","119.00","1.03M","-0.33%"
"Jul 29, 2019","120.00","122.52","122.52","114.69","1.42M","-1.25%"
"Jul 26, 2019","121.52","122.13","123.00","120.66","1.15M","0.12%"
"Jul 25, 2019","121.37","120.54","122.80","119.55","801.65K","0.63%"
"Jul 24, 2019","120.61","116.07","121.25","115.25","1.39M","3.62%"
"Jul 23, 2019","116.40","118.86","119.34","115.82","999.03K","-1.17%"
"Jul 22, 2019","117.78","118.00","119.91","117.55","762.63K","0.45%"
"Jul 19, 2019","117.25","117.37","121.50","116.71","811.39K","1.08%"
"Jul 18, 2019","116.00","116.27","117.60","114.45","598.72K","-1.03%"
"Jul 17, 2019","117.21","115.07","118.06","114.49","681.40K","2.33%"
"Jul 16, 2019","114.54","116.78","117.28","114.23","596.17K","-1.92%"
"Jul 15, 2019","116.78","115.00","117.70","113.81","1.34M","1.55%"
"Jul 12, 2019","115.00","114.80","115.75","113.47","641.12K","0.43%"
"Jul 11, 2019","114.51","117.95","118.26","113.13","1.75M","-2.40%"
"Jul 10, 2019","117.32","118.00","119.26","116.83","897.96K","-0.11%"
"Jul 09, 2019","117.45","116.27","118.05","115.21","845.70K","0.59%"
"Jul 08, 2019","116.76","115.19","117.97","114.77","1.11M","0.67%"
"Jul 05, 2019","115.98","114.06","116.60","111.77","1.43M","0.58%"
"Jul 03, 2019","115.31","111.97","115.60","111.87","1.66M","3.47%"
"Jul 02, 2019","111.44","108.60","111.87","108.44","1.25M","2.79%"
"Jul 01, 2019","108.42","110.96","111.89","105.75","1.05M","-0.64%"
"Jun 28, 2019","109.12","109.21","109.84","107.91","4.23M","1.48%"
"Jun 27, 2019","107.53","106.32","108.66","105.85","679.55K","1.90%"
"Jun 26, 2019","105.52","105.66","106.80","103.31","799.21K","1.34%"
"Jun 25, 2019","104.12","106.50","107.13","103.37","910.70K","-1.97%"
"Jun 24, 2019","106.21","108.56","108.58","104.48","981.57K","-1.68%"
"Jun 21, 2019","108.02","109.50","110.00","106.69","1.07M","-1.78%"
"Jun 20, 2019","109.98","110.50","111.89","108.21","1.15M","0.85%"
"Jun 19, 2019","109.05","107.45","109.21","105.25","752.00K","2.53%"
"Jun 18, 2019","106.36","107.63","109.50","106.15","1.06M","-0.26%"
"Jun 17, 2019","106.64","105.06","107.99","104.35","1.00M","2.43%"
"Jun 14, 2019","104.11","102.48","104.79","100.35","1.11M","1.94%"
"Jun 13, 2019","102.13","104.60","104.83","101.96","1.86M","-2.23%"
"Jun 12, 2019","104.46","96.59","107.08","95.78","3.11M","9.06%"
"Jun 11, 2019","95.78","98.20","99.85","93.71","1.95M","-2.08%"
"Jun 10, 2019","97.81","98.75","106.25","96.97","3.03M","2.80%"
"Jun 07, 2019","95.15","92.84","99.81","92.84","2.73M","4.31%"
"Jun 06, 2019","91.22","86.21","91.49","84.12","1.93M","5.25%"
"Jun 05, 2019","86.67","86.03","87.15","84.38","763.60K","1.46%"
"Jun 04, 2019","85.42","82.78","85.60","81.43","1.31M","4.34%"
"Jun 03, 2019","81.87","87.01","87.73","80.68","1.52M","-5.74%"
"May 31, 2019","86.86","86.85","87.78","85.50","1.00M","-1.22%"
"May 30, 2019","87.93","88.52","88.69","85.56","845.28K","-0.20%"
"May 29, 2019","88.11","88.46","90.17","87.73","1.15M","-1.27%"
"May 28, 2019","89.24","86.66","90.70","86.58","1.83M","3.42%"
"May 24, 2019","86.29","85.50","87.15","84.17","1.01M","1.48%"
"May 23, 2019","85.03","87.80","88.11","83.40","1.15M","-4.67%"
"May 22, 2019","89.20","89.15","91.44","89.00","892.47K","-0.60%"
"May 21, 2019","89.74","88.99","89.92","88.27","532.96K","1.85%"
"May 20, 2019","88.11","87.36","88.72","85.68","609.30K","-0.33%"
"May 17, 2019","88.40","89.19","90.20","88.13","601.88K","-2.00%"
"May 16, 2019","90.20","88.99","90.80","88.50","1.00M","2.45%"
"May 15, 2019","88.04","87.28","89.48","85.03","866.42K","0.08%"
"May 14, 2019","87.97","84.50","88.36","84.50","690.18K","4.96%"
"May 13, 2019","83.81","85.60","87.27","83.27","978.79K","-5.31%"
"May 10, 2019","88.51","88.71","90.23","85.81","1.08M","-0.38%"
"May 09, 2019","88.85","86.61","89.11","85.07","1.25M","1.57%"
"May 08, 2019","87.48","89.43","90.00","85.37","1.79M","-2.85%"
