"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 02, 2016","60.81","61.58","61.60","60.45","258.78K","-1.28%"
"Aug 01, 2016","61.60","61.50","61.78","61.06","222.54K","0.21%"
"Jul 29, 2016","61.47","61.55","61.72","60.59","349.96K","-0.26%"
"Jul 28, 2016","61.63","61.69","62.32","61.34","156.75K","0.18%"
"Jul 27, 2016","61.52","62.09","62.45","61.38","263.03K","-0.55%"
"Jul 26, 2016","61.86","61.58","62.16","61.30","274.17K","0.10%"
"Jul 25, 2016","61.80","62.13","62.20","61.40","283.26K","-0.47%"
"Jul 22, 2016","62.09","61.23","62.21","60.93","351.60K","1.64%"
"Jul 21, 2016","61.09","62.70","63.01","61.08","429.08K","-2.71%"
"Jul 20, 2016","62.79","62.79","62.97","62.57","365.81K","0.71%"
"Jul 19, 2016","62.35","62.84","63.09","62.33","275.06K","-0.80%"
"Jul 18, 2016","62.85","63.18","63.74","62.65","341.12K","-0.14%"
"Jul 15, 2016","62.94","63.30","63.57","62.85","278.98K","-0.16%"
"Jul 14, 2016","63.04","63.84","63.84","62.97","263.15K","-0.02%"
"Jul 13, 2016","63.05","64.00","64.00","62.84","399.61K","-1.16%"
"Jul 12, 2016","63.79","63.63","63.99","62.25","473.97K","0.93%"
"Jul 11, 2016","63.20","63.88","63.90","63.16","317.49K","-0.13%"
"Jul 08, 2016","63.28","62.50","63.56","62.10","473.13K","2.10%"
"Jul 07, 2016","61.98","61.82","62.07","61.31","247.06K","0.29%"
"Jul 06, 2016","61.80","60.94","62.03","60.88","571.72K","0.49%"
"Jul 05, 2016","61.50","60.67","61.72","60.61","405.25K","0.03%"
"Jul 01, 2016","61.48","61.77","62.14","61.05","486.20K","-0.45%"
"Jun 30, 2016","61.76","60.86","61.79","60.34","649.09K","2.03%"
"Jun 29, 2016","60.53","59.27","60.69","59.02","396.42K","3.29%"
"Jun 28, 2016","58.60","58.01","58.88","57.85","524.25K","1.95%"
"Jun 27, 2016","57.48","58.97","58.99","56.88","713.74K","-3.88%"
"Jun 24, 2016","59.80","60.46","60.79","59.24","6.33M","-5.14%"
"Jun 23, 2016","63.04","61.10","63.04","60.54","909.91K","3.94%"
"Jun 22, 2016","60.65","61.10","61.28","60.58","564.57K","-0.74%"
