"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"15-Jan-2019","EQ","20,551.00","20,944.00","20,551.00","20,572.35","20,800.00","20,846.15","20,760.12","26,662.00","17,551.00",1563,"32,448,067.50",283
"14-Jan-2019","EQ","20,954.65","20,954.65","20,504.15","20,824.50","20,550.00","20,572.35","20,695.55","26,662.00","17,551.00",426,"8,816,306.35",302
"11-Jan-2019","EQ","20,780.00","20,990.00","20,600.10","20,671.35","20,850.00","20,824.50","20,860.61","26,662.00","17,551.00",2123,"44,287,068.00",706
"10-Jan-2019","EQ","20,250.00","20,738.00","20,250.00","20,203.75","20,662.00","20,671.35","20,583.33","26,662.00","17,551.00",1157,"23,814,914.95",540
"09-Jan-2019","EQ","20,650.00","20,650.00","20,132.30","20,419.50","20,199.00","20,203.75","20,296.50","26,662.00","17,551.00",1865,"37,852,964.80",516
"08-Jan-2019","EQ","20,581.00","20,596.60","20,350.00","20,388.25","20,400.00","20,419.50","20,423.53","26,662.00","17,551.00",718,"14,664,092.70",367
"07-Jan-2019","EQ","20,699.45","20,699.45","20,350.00","20,357.40","20,350.00","20,388.25","20,490.26","26,662.00","17,551.00",1121,"22,969,585.25",606
"04-Jan-2019","EQ","20,011.40","20,540.00","19,997.00","19,990.25","20,380.35","20,357.40","20,262.32","26,662.00","17,551.00",3891,"78,840,706.40",1557
"03-Jan-2019","EQ","20,160.00","20,269.95","19,801.60","19,985.75","19,950.00","19,990.25","19,984.90","26,662.00","17,551.00",2402,"48,003,736.40",968
"02-Jan-2019","EQ","20,666.35","20,666.35","19,952.45","20,666.35","19,980.00","19,985.75","20,024.56","26,662.00","17,551.00",8642,"173,052,211.50",2543
"01-Jan-2019","EQ","20,854.95","20,870.00","20,625.00","20,824.40","20,675.00","20,666.35","20,750.86","26,662.00","17,551.00",517,"10,728,195.10",302
"31-Dec-2018","EQ","21,298.10","21,298.10","20,750.00","20,974.10","20,805.00","20,824.40","20,910.98","26,662.00","17,551.00",1088,"22,751,144.15",691
"28-Dec-2018","EQ","20,499.95","21,178.00","20,330.85","20,258.70","21,000.00","20,974.10","20,829.79","26,662.00","17,100.00",2030,"42,284,469.95",1144
"27-Dec-2018","EQ","20,930.00","20,997.40","20,150.00","20,597.55","20,287.00","20,258.70","20,638.93","26,662.00","17,100.00",2164,"44,662,635.15",1115
"26-Dec-2018","EQ","20,800.00","20,800.00","19,644.00","21,535.15","20,500.00","20,597.55","20,085.17","26,662.00","17,100.00",18652,"374,628,567.25",4920
"24-Dec-2018","EQ","22,060.00","22,060.00","21,490.00","22,059.70","21,570.00","21,535.15","21,651.47","26,662.00","17,100.00",1158,"25,072,404.40",556
"21-Dec-2018","EQ","22,644.00","22,649.95","22,000.00","22,488.60","22,030.00","22,059.70","22,215.64","26,662.00","15,834.55",906,"20,127,365.55",599
"20-Dec-2018","EQ","22,852.00","23,024.10","22,400.00","22,850.95","22,517.95","22,488.60","22,633.84","26,662.00","15,834.55",1018,"23,041,253.00",672
"19-Dec-2018","EQ","23,045.00","23,274.95","22,830.00","22,845.10","22,850.00","22,850.95","23,004.21","26,662.00","15,834.55",701,"16,125,949.80",372
"18-Dec-2018","EQ","22,889.95","23,400.00","22,551.00","22,963.60","22,760.00","22,845.10","22,957.05","26,662.00","15,834.55",1932,"44,353,028.40",746
