"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"21-Nov-2019","EQ","612.10","617.55","607.05","611.60","609.80","610.60","613.04","676.60","496.80",837443,"513,384,938.45",20379
"20-Nov-2019","EQ","610.00","619.00","608.30","609.65","612.50","611.60","613.64","676.60","496.80",683915,"419,676,715.95",16524
"19-Nov-2019","EQ","612.75","617.35","607.15","612.70","609.55","609.65","611.29","676.60","496.80",851204,"520,330,024.00",18684
"18-Nov-2019","EQ","622.20","625.65","611.00","624.50","611.80","612.70","615.64","676.60","496.80",929243,"572,080,728.60",36817
"15-Nov-2019","EQ","616.90","627.25","614.00","618.45","624.00","624.50","621.59","676.60","496.80",785063,"487,984,438.75",21735
"14-Nov-2019","EQ","619.00","622.35","611.75","620.15","617.20","618.45","617.28","676.60","496.80",867227,"535,319,254.70",32881
"13-Nov-2019","EQ","627.90","634.00","617.90","627.00","619.00","620.15","624.59","676.60","496.80",687275,"429,268,295.40",24684
"11-Nov-2019","EQ","632.00","638.70","623.35","633.05","628.20","627.00","629.38","676.60","496.80",656830,"413,394,646.90",18295
"08-Nov-2019","EQ","647.10","649.25","627.85","648.70","632.35","633.05","639.31","676.60","496.80",1190123,"760,855,162.85",31083
"07-Nov-2019","EQ","641.95","649.95","636.00","639.70","649.25","648.70","644.57","676.60","496.80",1521095,"980,450,207.70",32752
"06-Nov-2019","EQ","626.55","642.45","623.50","628.80","639.55","639.70","635.27","676.60","496.80",1282547,"814,768,445.50",31272
"05-Nov-2019","EQ","635.00","637.00","625.00","636.40","627.70","628.80","629.91","676.60","496.80",896428,"564,671,261.20",45624
"04-Nov-2019","EQ","637.00","644.40","627.75","637.00","635.40","636.40","637.15","676.60","496.80",1315012,"837,854,684.05",35253
"01-Nov-2019","EQ","628.85","639.50","625.55","624.95","634.50","637.00","634.90","676.60","496.80",1978384,"1,256,071,668.00",54652
"31-Oct-2019","EQ","615.00","629.20","610.70","612.00","628.75","624.95","621.37","676.60","496.80",1111478,"690,640,705.10",27077
"30-Oct-2019","EQ","625.30","625.35","609.10","616.10","612.40","612.00","614.24","676.60","496.80",1086890,"667,607,255.00",48687
"29-Oct-2019","EQ","629.25","631.25","612.30","629.20","614.95","616.10","619.71","676.60","496.80",1029850,"638,207,995.05",45711
"27-Oct-2019","EQ","631.00","635.00","627.00","627.20","629.35","629.20","629.84","676.60","496.80",113856,"71,711,141.70",2895
"25-Oct-2019","EQ","603.30","636.90","603.30","608.95","628.65","627.20","625.95","676.60","496.80",3114733,"1,949,669,514.80",63510
"24-Oct-2019","EQ","621.50","624.80","606.20","620.05","610.60","608.95","613.22","676.60","496.80",1517923,"930,819,229.70",44574
"23-Oct-2019","EQ","610.00","621.50","609.70","612.15","620.60","620.05","617.95","676.60","496.80",960332,"593,437,209.65",25345
"22-Oct-2019","EQ","634.90","644.30","606.65","635.20","611.75","612.15","622.82","676.60","496.80",2296738,"1,430,449,474.25",50325
"18-Oct-2019","EQ","632.40","644.80","631.80","635.45","634.00","635.20","639.15","676.60","496.80",1461351,"934,024,010.10",23630
"17-Oct-2019","EQ","628.50","637.10","625.15","626.25","636.20","635.45","630.95","676.60","496.80",1328903,"838,466,009.00",29158
"16-Oct-2019","EQ","616.30","628.55","616.30","618.40","625.85","626.25","625.21","676.60","496.80",1342068,"839,073,815.25",38668
"15-Oct-2019","EQ","617.00","625.00","616.95","616.65","619.00","618.40","620.36","676.60","496.80",1412617,"876,331,003.15",45636
"14-Oct-2019","EQ","613.10","622.15","611.30","609.30","615.00","616.65","616.04","676.60","496.80",1068802,"658,423,352.20",22546
"11-Oct-2019","EQ","615.25","621.00","603.00","615.15","611.25","609.30","611.11","676.60","438.20",1194736,"730,117,881.65",30274
"10-Oct-2019","EQ","622.30","631.55","611.75","621.50","614.15","615.15","621.70","676.60","438.20",1261320,"784,159,019.70",30068
"09-Oct-2019","EQ","617.30","625.80","612.70","617.30","622.50","621.50","620.17","676.60","438.20",1045125,"648,156,485.70",27174
"07-Oct-2019","EQ","618.00","628.30","612.30","616.60","616.15","617.30","620.60","676.60","438.20",909608,"564,506,914.00",20340
"04-Oct-2019","EQ","627.00","634.35","614.05","620.55","614.10","616.60","622.51","676.60","438.20",1464250,"911,504,591.50",49083
