"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"05-Dec-2019","EQ","1,319.90","1,325.00","1,307.55","1,320.35","1,310.00","1,310.95","1,315.78","1,493.50","1,046.20",310467,"408,506,213.80",17121
"04-Dec-2019","EQ","1,320.00","1,327.95","1,313.15","1,321.60","1,317.00","1,320.35","1,320.40","1,493.50","1,046.20",237371,"313,423,558.45",9829
"03-Dec-2019","EQ","1,325.40","1,331.00","1,315.55","1,320.25","1,320.00","1,321.60","1,323.83","1,493.50","1,046.20",416328,"551,149,569.95",15179
"02-Dec-2019","EQ","1,310.00","1,324.85","1,290.00","1,303.00","1,324.50","1,320.25","1,310.58","1,493.50","1,046.20",488429,"640,124,725.15",22161
"29-Nov-2019","EQ","1,312.00","1,320.00","1,300.00","1,310.60","1,302.00","1,303.00","1,307.37","1,493.50","1,046.20",289052,"377,898,624.45",20181
"28-Nov-2019","EQ","1,313.25","1,327.50","1,304.65","1,313.25","1,316.00","1,310.60","1,317.29","1,493.50","1,046.20",619223,"815,694,600.30",19592
"27-Nov-2019","EQ","1,313.70","1,321.80","1,306.00","1,305.60","1,313.50","1,313.25","1,313.51","1,493.50","1,046.20",365347,"479,885,634.65",18173
"26-Nov-2019","EQ","1,303.00","1,324.20","1,295.15","1,300.35","1,305.80","1,305.60","1,310.61","1,493.50","1,046.20",1030141,"1,350,114,691.40",47771
"25-Nov-2019","EQ","1,305.90","1,306.10","1,278.00","1,297.90","1,300.00","1,300.35","1,291.41","1,493.50","1,046.20",633584,"818,216,912.10",24942
"22-Nov-2019","EQ","1,303.00","1,316.45","1,288.45","1,299.75","1,298.40","1,297.90","1,302.57","1,493.50","1,046.20",415673,"541,442,880.65",16765
"21-Nov-2019","EQ","1,330.55","1,334.50","1,296.00","1,328.10","1,297.85","1,299.75","1,310.90","1,493.50","1,046.20",494379,"648,080,968.65",34652
"20-Nov-2019","EQ","1,300.10","1,333.00","1,300.10","1,298.15","1,332.95","1,328.10","1,323.00","1,493.50","1,046.20",867482,"1,147,675,635.70",24770
"19-Nov-2019","EQ","1,305.00","1,306.00","1,288.00","1,305.25","1,303.30","1,298.15","1,294.43","1,493.50","1,046.20",694313,"898,737,882.70",33723
"18-Nov-2019","EQ","1,319.45","1,322.95","1,301.00","1,316.65","1,306.85","1,305.25","1,307.38","1,493.50","1,046.20",563361,"736,525,526.15",30208
"15-Nov-2019","EQ","1,345.00","1,345.00","1,314.35","1,344.40","1,316.45","1,316.65","1,324.16","1,493.50","1,015.00",699645,"926,445,235.75",46737
"14-Nov-2019","EQ","1,318.00","1,349.90","1,307.75","1,324.00","1,334.95","1,344.40","1,332.32","1,493.50","1,015.00",1435858,"1,913,027,161.15",51797
"13-Nov-2019","EQ","1,321.00","1,346.40","1,314.60","1,321.10","1,332.90","1,324.00","1,328.63","1,493.50","1,015.00",1386806,"1,842,546,729.95",52934
"11-Nov-2019","EQ","1,360.00","1,361.05","1,318.00","1,354.15","1,321.00","1,321.10","1,330.73","1,493.50","1,015.00",540826,"719,692,250.65",27235
"08-Nov-2019","EQ","1,382.10","1,388.70","1,345.50","1,382.60","1,349.85","1,354.15","1,366.62","1,493.50","978.10",422960,"578,024,802.20",17227
"07-Nov-2019","EQ","1,380.00","1,385.85","1,366.40","1,371.10","1,385.00","1,382.60","1,379.49","1,493.50","978.10",331074,"456,712,427.95",15592
"06-Nov-2019","EQ","1,396.80","1,397.40","1,368.60","1,388.80","1,371.60","1,371.10","1,375.53","1,493.50","978.10",485868,"668,327,159.95",27351
"05-Nov-2019","EQ","1,405.00","1,405.00","1,377.00","1,399.45","1,389.00","1,388.80","1,386.63","1,493.50","978.10",425650,"590,219,185.80",21114
"04-Nov-2019","EQ","1,408.00","1,408.00","1,385.00","1,397.95","1,402.50","1,399.45","1,397.25","1,493.50","978.10",461969,"645,487,256.20",16375
"01-Nov-2019","EQ","1,409.00","1,424.45","1,393.10","1,401.60","1,396.70","1,397.95","1,408.75","1,493.50","915.60",695464,"979,731,928.50",23194
"31-Oct-2019","EQ","1,366.55","1,414.00","1,366.55","1,365.20","1,405.50","1,401.60","1,401.91","1,493.50","915.60",1316249,"1,845,259,068.90",55943
"30-Oct-2019","EQ","1,374.00","1,374.00","1,349.20","1,360.65","1,365.00","1,365.20","1,363.03","1,493.50","915.60",532190,"725,390,023.95",30467
