"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"06-Sep-2019","EQ","531.90","536.00","528.00","528.50","529.80","529.90","532.14","569.75","344.40",1641066,"873,279,531.15",50596
"05-Sep-2019","EQ","538.80","547.40","527.00","535.65","527.95","528.50","536.07","569.75","344.40",3656775,"1,960,277,478.15",115774
"04-Sep-2019","EQ","539.00","542.80","528.60","536.75","535.35","535.65","535.74","569.75","344.40",2330167,"1,248,369,269.00",90138
"03-Sep-2019","EQ","551.40","556.95","535.00","557.15","535.40","536.75","543.42","569.75","344.40",4903625,"2,664,741,705.15",118803
"30-Aug-2019","EQ","542.00","559.40","542.00","541.70","555.60","557.15","550.51","569.75","344.40",4299020,"2,366,663,478.50",96593
"29-Aug-2019","EQ","544.25","549.75","540.00","547.70","540.55","541.70","543.85","569.75","344.40",2790568,"1,517,650,709.35",113598
"28-Aug-2019","EQ","556.90","557.40","538.10","555.20","545.15","547.70","546.17","569.75","344.40",7523593,"4,109,142,543.15",166154
"27-Aug-2019","EQ","535.00","569.75","534.00","526.40","557.80","555.20","552.49","569.75","344.40",94765364,"52,356,467,949.55",607935
"26-Aug-2019","EQ","529.75","536.80","517.10","517.20","525.10","526.40","526.21","560.00","344.40",4813908,"2,533,106,678.05",170184
"23-Aug-2019","EQ","530.00","531.80","512.75","528.45","517.40","517.20","521.28","560.00","344.40",4611285,"2,403,785,108.10",157445
"22-Aug-2019","EQ","533.95","538.35","525.40","530.70","529.00","528.45","532.47","560.00","344.40",5344682,"2,845,883,918.70",131981
"21-Aug-2019","EQ","530.00","539.00","525.10","527.90","533.00","530.70","533.22","560.00","344.40",6505412,"3,468,828,280.95",156422
"20-Aug-2019","EQ","526.00","532.90","516.60","524.55","528.60","527.90","526.54","560.00","344.40",10083216,"5,309,173,684.85",204737
"19-Aug-2019","EQ","545.70","560.00","520.00","540.15","523.90","524.55","540.24","560.00","344.40",13762429,"7,434,959,927.70",279169
"16-Aug-2019","EQ","515.00","543.00","513.60","517.00","540.70","540.15","533.75","545.55","344.40",11397991,"6,083,717,279.70",248151
"14-Aug-2019","EQ","487.50","540.55","481.25","519.35","515.40","517.00","501.62","545.55","344.40",31957442,"16,030,618,957.75",363863
"13-Aug-2019","EQ","529.70","537.00","516.00","526.75","516.90","519.35","526.65","545.55","344.40",3543626,"1,866,238,114.25",139049
"09-Aug-2019","EQ","524.30","535.40","524.30","522.90","525.95","526.75","530.84","545.55","344.40",2861762,"1,519,127,395.45",127593
"08-Aug-2019","EQ","541.40","545.55","516.30","518.10","522.75","522.90","527.88","545.55","344.40",10168512,"5,367,771,649.00",260491
"07-Aug-2019","EQ","517.00","524.80","511.10","512.10","518.70","518.10","518.37","533.00","344.40",4417521,"2,289,906,504.70",131292
"06-Aug-2019","EQ","485.05","518.00","485.05","487.15","514.00","512.10","503.55","533.00","344.40",5029677,"2,532,671,267.10",125214
"05-Aug-2019","EQ","491.50","494.50","483.30","494.35","486.55","487.15","486.61","533.00","344.40",2996132,"1,457,952,764.80",91623
"02-Aug-2019","EQ","488.95","498.35","480.40","487.95","496.00","494.35","489.13","533.00","344.40",2215370,"1,083,592,975.85",81057
"01-Aug-2019","EQ","493.00","502.00","481.10","493.50","491.00","487.95","489.37","533.00","344.40",2626100,"1,285,134,960.65",87359
"31-Jul-2019","EQ","481.20","495.50","477.25","483.10","494.00","493.50","487.27","533.00","344.40",1798489,"876,345,661.55",45157
"30-Jul-2019","EQ","487.10","491.80","475.10","485.35","484.00","483.10","485.62","533.00","344.40",2274640,"1,104,613,273.20",56641
