"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"21-Dec-2018","EQ","2,134.00","2,149.10","2,109.05","2,137.45","2,111.15","2,111.15","2,126.59","2,220.00","1,809.30",2555077,"5,433,609,822.60",146305
"20-Dec-2018","EQ","2,112.55","2,140.45","2,102.65","2,123.45","2,138.00","2,137.45","2,119.71","2,220.00","1,809.30",1995119,"4,229,074,553.65",108131
"19-Dec-2018","EQ","2,133.10","2,159.40","2,113.55","2,135.45","2,123.00","2,123.45","2,129.21","2,220.00","1,809.30",2252474,"4,795,995,431.55",118427
"18-Dec-2018","EQ","2,124.00","2,139.00","2,102.60","2,130.20","2,138.10","2,135.45","2,120.42","2,220.00","1,809.30",1853492,"3,930,178,580.25",73591
"17-Dec-2018","EQ","2,104.00","2,132.60","2,099.00","2,095.70","2,128.50","2,130.20","2,120.53","2,220.00","1,809.30",2109331,"4,472,890,885.35",86084
"14-Dec-2018","EQ","2,104.90","2,118.00","2,088.05","2,101.30","2,095.10","2,095.70","2,100.36","2,220.00","1,809.30",1539571,"3,233,650,712.40",86089
"13-Dec-2018","EQ","2,095.00","2,125.00","2,091.30","2,085.30","2,100.00","2,101.30","2,106.01","2,220.00","1,809.30",1766059,"3,719,335,180.80",105301
"12-Dec-2018","EQ","2,066.95","2,089.80","2,060.10","2,059.55","2,084.60","2,085.30","2,078.41","2,220.00","1,809.30",2842622,"5,908,146,554.45",146407
"11-Dec-2018","EQ","2,056.00","2,071.30","2,032.00","2,088.75","2,056.15","2,059.55","2,051.47","2,220.00","1,809.30",4726445,"9,696,150,473.75",241564
"10-Dec-2018","EQ","2,065.90","2,104.80","2,065.90","2,107.60","2,084.50","2,088.75","2,086.54","2,220.00","1,809.30",2728764,"5,693,679,871.65",138891
"07-Dec-2018","EQ","2,106.70","2,118.00","2,080.30","2,097.05","2,115.00","2,107.60","2,099.32","2,220.00","1,799.00",2475980,"5,197,871,655.75",131649
"06-Dec-2018","EQ","2,089.70","2,101.65","2,085.00","2,099.20","2,096.80","2,097.05","2,092.75","2,220.00","1,799.00",2932563,"6,137,116,154.55",112545
"05-Dec-2018","EQ","2,078.00","2,105.30","2,075.95","2,085.55","2,103.00","2,099.20","2,095.14","2,220.00","1,799.00",2949711,"6,180,060,012.20",126657
"04-Dec-2018","EQ","2,105.40","2,111.00","2,078.60","2,113.30","2,086.90","2,085.55","2,087.81","2,220.00","1,799.00",2039355,"4,257,781,100.75",105043
"03-Dec-2018","EQ","2,131.00","2,142.00","2,106.90","2,128.45","2,111.50","2,113.30","2,124.73","2,220.00","1,799.00",2699964,"5,736,686,717.70",127153
"30-Nov-2018","EQ","2,130.00","2,137.55","2,110.00","2,131.05","2,120.45","2,128.45","2,123.64","2,220.00","1,799.00",3260231,"6,923,545,037.80",113720
"29-Nov-2018","EQ","2,101.00","2,137.40","2,094.00","2,089.25","2,132.25","2,131.05","2,115.77","2,220.00","1,799.00",7977159,"16,877,830,185.75",137395
"28-Nov-2018","EQ","2,065.00","2,098.60","2,060.10","2,064.00","2,091.00","2,089.25","2,087.01","2,220.00","1,799.00",3255277,"6,793,787,378.20",118889
"27-Nov-2018","EQ","2,041.05","2,067.90","2,040.75","2,049.80","2,064.00","2,064.00","2,056.61","2,220.00","1,799.00",3223860,"6,630,237,996.20",120598
"26-Nov-2018","EQ","2,013.90","2,052.00","2,012.05","2,005.50","2,050.00","2,049.80","2,040.00","2,220.00","1,799.00",4546109,"9,274,060,072.90",165102
"22-Nov-2018","EQ","2,013.25","2,035.00","2,000.15","2,018.75","2,006.25","2,005.50","2,023.07","2,220.00","1,799.00",3243638,"6,562,105,543.15",115047
"21-Nov-2018","EQ","2,012.75","2,023.95","2,004.00","2,012.45","2,019.45","2,018.75","2,015.13","2,220.00","1,799.00",1636401,"3,297,556,596.95",76850
"20-Nov-2018","EQ","2,013.00","2,019.60","1,999.05","2,013.90","2,012.75","2,012.45","2,011.58","2,220.00","1,799.00",1426292,"2,869,107,308.90",85294
"19-Nov-2018","EQ","2,011.00","2,021.00","2,001.90","2,004.30","2,016.10","2,013.90","2,014.67","2,220.00","1,799.00",3071607,"6,188,263,925.50",83092
"16-Nov-2018","EQ","1,981.00","2,013.00","1,980.00","1,975.15","2,002.80","2,004.30","2,002.21","2,220.00","1,788.00",3953304,"7,915,327,251.40",159078
